Port pin,PCR,")1(noitcnuf
etanretlA",Function,Peripheral,")2(noitcerid
O/I","epyt
daP",")3(noitarugifnoc
TESER",Pin number,,,
,,,,,,,,"LQFP
100","LQFP
144","LQFP
176","LBGA
208(4)"
PA[4],PCR[4],"AF0
AF1
AF2
AF3
—
—","GPIO[4]
E0UC[4]
—
CS0_1
LIN5RX
WKPU[9](5)","SIUL
eMIOS_0
—
DSPI_1
LINFlex_5
WKPU","I/O
I/O
—
I/O
I
I",S,Tristate,29,43,51,N6
PA[5],PCR[5],"AF0
AF1
AF2
AF3","GPIO[5]
E0UC[5]
LIN4TX
—","SIUL
eMIOS_0
LINFlex_4
—","I/O
I/O
O
—",M,Tristate,79,118,146,C11
PA[6],PCR[6],"AF0
AF1
AF2
AF3
—
—","GPIO[6]
E0UC[6]
—
CS1_1
EIRQ[1]
LIN4RX","SIUL
eMIOS_0
—
DSPI_1
SIUL
LINFlex_4","I/O
I/O
—
O
I
I",S,Tristate,80,119,147,D11
PA[7],PCR[7],"AF0
AF1
AF2
AF3
—
—","GPIO[7]
E0UC[7]
LIN3TX
—
EIRQ[2]
ADC1_S[1]","SIUL
eMIOS_0
LINFlex_3
—
SIUL
ADC_1","I/O
I/O
O
—
I
I",J,Tristate,71,104,128,D16
